ID,Name,CAS,SMILES
T3827,Rhein-8-glucoside calcium salt,113443-70-2,[Ca++].OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc([O-])c2C(=O)c3c(O)cc(cc3C(=O)c12)C([O-])=O
T3826,Polygalasaponin F,882664-74-6,C1C(CC[C@@]2(CC[C@]3([C@@]4(CC[C@H]5[C@]([C@H]([C@H](C[C@@]5([C@H]4CC=C3[C@H]12)C)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)(C)CO)C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O)(C)C
T3825,Lobetyolin,136085-37-5,C\C=C\C#CC#CC(O)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)\C=C\CCCO
T3824,Jaceosidin,18085-97-7,COc1c(ccc(c1)c1cc(=O)c2c(c(c(cc2o1)O)OC)O)O
T3823,D-Pinitol,10284-63-6,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@@H]([C@H]1OC)O)O
T3820,Iridin,491-74-7,COc1cc(cc(O)c1OC)-c1coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c(O)c2c1=O
T3819,Acetylursolic acid,7372-30-7,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
T3818,Fraxinol,486-28-2,COC1=C(C(=C2C=CC(=O)OC2=C1)OC)O
T3815,Isoscopoletin,776-86-3,COc1c(cc2ccc(=O)oc2c1)O
T3814,Isorhapontigenin,32507-66-7,COc1cc(ccc1O)\C=C\c1cc(O)cc(O)c1
T3812,20(R)-Propanaxadiol,38243-03-7,C\C(C)=C/CC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C
T3811,Ginsenoside C-K,39262-14-1,C\C(C)=C/CC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C
T3810,Saikosaponin B2,58316-41-9,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=CC3=C5CC(C)(C)CC[C@]5(CO)[C@H](O)C[C@@]43C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O
T3809,Liriope muscari baily saponins C,87480-46-4,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)O[C@]11CC[C@H](C)CO1
T3808,Icariside I,56725-99-6,COc1ccc(cc1)-c1oc2c(C\C=C(\C)C)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c2c(=O)c1O
T3807,(-)-Gallocatechin gallate,4233-96-9,C1[C@H]([C@@H](Oc2cc(cc(c12)O)O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O
T3806,kaempferide,491-54-3,COc1ccc(cc1)c1c(c(=O)c2c(cc(cc2o1)O)O)O
T3805,Cimifugin beta-D-glucopyranoside,80681-45-4,CC(C)([C@@H]1Cc2c(O1)cc1c(c2OC)c(=O)cc(o1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O
T3804,Neomangiferin,64809-67-2,OC[C@H]1O[C@@H](Oc2cc3c(cc2O)oc2cc(O)c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)c2c3=O)[C@H](O)[C@@H](O)[C@@H]1O
T3803,Nuezhenide,39011-92-2,C1=C(C(/C(=C\C)/[C@@H](O1)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)CC(=O)OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)OCCc1ccc(cc1)O)C(=O)OC
T3802,Ligustroflavone,260413-62-5,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)oc(cc4=O)-c3ccc(O)cc3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
T3801,Byakangelicin,19573-01-4,COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12
T3800,Typhaneoside,104472-68-6,c1(c(c(=O)c2c(cc(cc2o1)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)C)O)O)O)c1cc(c(cc1)O)OC
T3799,Isorhamnetin 3-O-neohesperidin,55033-90-4,COc1cc(ccc1O)-c1oc2cc(O)cc(O)c2c(=O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
T3798,Zigu-glucoside I,35286-58-9,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@]1(C)O)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T3797,Isosilybin,72581-71-6,COc1cc(ccc1O)C1Oc2ccc(cc2OC1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O
T3796,Betulinaldehyde,13159-28-9,[C@H]12[C@@](CC[C@]3([C@@]4(CC[C@H]5C([C@H](CC[C@@]5([C@H]4CC[C@H]13)C)O)(C)C)C)C)(CC[C@H]2C(=C)C)C=O
T3795,Corilagin,23094-69-1,O[C@@H]1[C@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)cc3C(=O)O[C@@H]1[C@@H](O)[C@H](OC(=O)c1cc(O)c(O)c(O)c1)O2
T3794,"1,2,3,4,6-O-Pentagalloylglucose",14937-32-7,c1c(cc(c(c1O)O)O)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O
T3793,(20R)-Ginsenoside Rh1,80952-71-2,C\C(C)=C/CC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@H](C[C@@]21C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T3792,Ajugol,52949-83-4,C[C@@]1(C[C@H]([C@H]2[C@@H]1[C@@H](OC=C2)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O
T3791,Atractyloside A,126054-77-1,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@](O)(CO)[C@H]2CC(=O)[C@@](C)(O)[C@@H]2C1
T3790,Hederacoside D,760961-03-3,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
T3787,Didymin,14259-47-3,COc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1
T3786,Tomatine,17406-45-0,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)O[C@@]11CC[C@H](C)CN1
T3784,Griffonin,63492-69-3,C(#N)/C=C\1/C=C[C@H]([C@@H]([C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)O)O
T3783,Fraxin,524-30-1,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O
T3782,Jujuboside A,55466-04-1,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC[C@@H]4[C@@H]6[C@]7(C[C@@]54CO7)O[C@H](C[C@]6(C)O)\C=C(/C)C)C3(C)C)OC[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
T3781,Jujuboside B,55466-05-2,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC[C@@H]4[C@@H]6[C@]7(C[C@@]54CO7)O[C@H](C[C@]6(C)O)\C=C(/C)C)C3(C)C)OC[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
T3780,Oroxin B,114482-86-9,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4oc(cc(=O)c4c(O)c3O)-c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
T3779,Crocin II,55750-84-0,CC(\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@H]1O
T3778,Pueraria glycoside,117060-54-5,c1c(c(=O)c2ccc(c(c2o1)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)O)c1cc(c(cc1)O)O
T3777,Praeruptorin A,73069-27-9,C\C=C(\C)C(=O)O[C@H]1[C@@H](OC(C)=O)c2c(OC1(C)C)ccc1ccc(=O)oc21
T3776,Rhapontigenin,500-65-2,COc1ccc(\C=C\c2cc(O)cc(O)c2)cc1O
T3775,Armepavine,524-20-9,CN1CCc2cc(c(cc2[C@H]1Cc1ccc(cc1)O)OC)OC
T3774,Gracillin,19083-00-2,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O[C@@H]1CC2=CC[C@H]3[C@@H]4C[C@@H]5O[C@@]6([C@H]([C@@H]5[C@]4(CC[C@@H]3[C@]2(CC1)C)C)C)CC[C@H](CO6)C)CO)O
T3773,Oxypaeoniflorin,39011-91-1,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccc(O)cc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T3772,Maslinic acid,4373-41-5,C1C(CC[C@@]2(CC[C@]3([C@@]4(CC[C@H]5C([C@H]([C@@H](C[C@@]5([C@H]4CC=C3[C@H]12)C)O)O)(C)C)C)C)C(=O)O)(C)C
T3771,Methyl protodioscin,54522-52-0,[C@H]1([C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]1CC2=CC[C@H]3[C@@H]4C[C@@H]5O[C@@]([C@H]([C@@H]5[C@]4(CC[C@@H]3[C@]2(CC1)C)C)C)(CC[C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C)OC)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)CO
T3770,Taraxasterol,1059-14-9,C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CCC1=C
T3769,Tenuifolin,20183-47-5,C1[C@@H]([C@@H]([C@]([C@@H]2CC[C@]3([C@@]4(CC[C@]5(CCC(C[C@H]5C4=CC[C@@H]3[C@@]12C)(C)C)C(=O)O)CO)C)(C(=O)O)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O
T3768,Epifriedelanol,16844-71-6,C[C@H]1[C@@H](O)CC[C@H]2[C@]1(C)CC[C@@]1(C)[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C
T3766,(-)-vibo-Quercitol,488-76-6,O[C@@H]1C[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
T3765,L-asarinin,133-05-1,C5O[C@@H](c1ccc2OCOc2c1)[C@H]6CO[C@H](c3ccc4OCOc4c3)[C@@H]56
T3764,1-Triacontanol,593-50-0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO
T3763,Fumaric acid,110-17-8,C(=C/C(=O)O)\C(=O)O
T3761,1-Octacosanol,557-61-9,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO
T3760,2'-Hydroxy-5'-methoxyacetophenone,705-15-7,CC(=O)C1=C(C=CC(=C1)OC)O
T3759,"3,4-Dimethoxycinnamic acid",2316-26-9,COC1=C(C=C(C=C1)/C=C/C(=O)O)OC
T3758,"2,6-Dimethoxybenzoic acid",1466-76-8,COC1=C(C(=CC=C1)OC)C(=O)O
T3756,Allitol,488-44-8,C([C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)O
T3755,Pinostilbene,42438-89-1,COc1cc(O)cc(\C=C\c2ccc(O)cc2)c1
T3753,Sinapinic Acid,530-59-6,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O
T3752,4-Hydroxybenzyl alcohol,623-05-2,C1=CC(=CC=C1CO)O
T3751,"2,4-Dihydroxyacetophenone",89-84-9,CC(=O)C1=C(C=C(C=C1)O)O
T3749,Pyrogallol,87-66-1,C1=CC(=C(C(=C1)O)O)O
T3748,orcinol,504-15-4,Cc1cc(cc(c1)O)O
T3747,syringaldehyde,134-96-3,COc1cc(cc(c1O)OC)C=O
T3746,Dimethyl phthalate,131-11-3,COC(=O)C1=CC=CC=C1C(=O)OC
T3744,Veratric acid,93-07-2,COc1c(cc(cc1)C(=O)O)OC
T3743,4-hydroxyphenylacetic acid,156-38-7,OC(=O)Cc1ccc(cc1)O
T3741,(-)-borneol,464-45-9,C[C@]12CC[C@H](C1(C)C)C[C@H]2O
T3740,Isovanillin,621-59-0,COC1=C(C=C(C=C1)C=O)O
T3737,Hydroumbellic acid,5631-68-5,OC(=O)CCc1c(O)cc(O)cc1
T3736,Olivetol,500-66-3,CCCCCc1cc(cc(c1)O)O
T3735,Tetrahydro Curcumin,36062-04-1,C(CC(=O)CC(=O)CCc1cc(c(cc1)O)OC)c1cc(c(cc1)O)OC
T3733,Methyl 4-hydroxycinnamate,19367-38-5,COC(=O)/C=C/c1ccc(cc1)O
T3732,Sebacic acid,111-20-6,C(CCCCC(=O)O)CCCC(=O)O
T3731,Hydrocinnamic acid,501-52-0,c1ccc(cc1)CCC(=O)O
T3730,Methyl gallate,99-24-1,COC(=O)c1cc(c(c(c1)O)O)O
T3729,Ethyl gallate,831-61-8,CCOC(=O)c1cc(c(c(c1)O)O)O
T3728,Methylparaben,99-76-3,C(=O)(c1ccc(cc1)O)OC
T3727,Methyl syringate,884-35-5,COc1cc(cc(c1O)OC)C(=O)OC
T3718,¦Á-santonin,481-06-1,C[C@H]1[C@H]2[C@@H](C3=C(C)C(=O)C=C[C@]3(C)CC2)OC1=O
T3717,¦Â-thujaplicin,499-44-5,c1(=O)c(cccc(c1)C(C)C)O
T3698,alpha-Asarone,2883-98-9,COc1cc(OC)c(\C=C\C)cc1OC
T3697,"3,6'-Disinapoyl sucrose",139891-98-8,COc1cc(\C=C\C(=O)OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3OC(=O)\C=C\c3cc(OC)c(O)c(OC)c3)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O
T3696,polygalaxanthone III,162857-78-5,COc1cc2c(cc1O)oc1cc(O)c([C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c1c2=O
T3683,lithospermic acid,28831-65-4,O1[C@@H]([C@H](c2c(ccc(c12)O)/C=C/C(=O)O[C@H](Cc1cc(c(cc1)O)O)C(=O)O)C(=O)O)c1cc(c(cc1)O)O
T3676,Sesamol,533-31-3,C1Oc2c(O1)cc(cc2)O
T3675,1-Deoxynojirimycin,19130-96-2,C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O
T3674,Hydroxysafflor yellow A,78281-02-4,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C(O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(C(=O)\C=C\c2ccc(O)cc2)C1=O
T3673,Mollugin,55481-88-4,CC1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OC)O)C
T3672,Nomilin,1063-77-0,CC(=O)O[C@H]1CC(=O)OC(C)(C)[C@@H]2CC(=O)[C@]3(C)[C@H](CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)c3ccoc3)[C@@]12C
T3671,Vitexin-2''-O-rhamnoside,64820-99-1,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c2c(O)cc(O)c3c2oc(cc3=O)-c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O
T3670,Forsythoside A,79916-77-1,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)\C=C\c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
T3669,Curcumenol,19431-84-6,C[C@H]1CC[C@H]2C(C)=C[C@@]3(O)O[C@@]12C\C3=C(/C)C
T3668,Galangin,548-83-4,c1ccc(cc1)c1c(c(=O)c2c(cc(cc2o1)O)O)O
T3667,Dehydroandrographolide Succinate Potasium Salt,76958-99-1,[K+].C[C@@]1(COC(=O)CCC([O-])=O)[C@@H](CC[C@]2(C)[C@@H]1CCC(=C)[C@H]2\C=C\C1=CCOC1=O)OC(=O)CCC(O)=O
T3666,Atractylodin,55290-63-6,C/C=C/C#CC#C/C=C/c1ccco1
T3665,Tectoridin,611-40-5,COc1c(cc2c(c1O)c(=O)c(co2)c1ccc(cc1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
T3662,Eleutheroside E,39432-56-9,COc1cc(cc(c1O[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)CO)O)O)O)OC)[C@@H]1[C@H]2CO[C@H]([C@H]2CO1)c1cc(c(c(c1)OC)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OC
T3629,Gamithromycin,145435-72-9,CCCN1C[C@@H]([C@H]([C@]([C@H](OC(=O)[C@@H]([C@H]([C@@H]([C@H]([C@](C[C@H]1C)(C)O)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)C)O[C@H]1C[C@@]([C@H]([C@@H](O1)C)O)(C)OC)C)CC)(C)O)O)C
T3600,Licochalcone A,58749-22-7,CC(C)(C=C)c1c(cc(c(c1)/C=C/C(=O)c1ccc(cc1)O)OC)O
T3519,Polyphyllin B,50773-42-7,[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]1CC2=CC[C@H]3[C@@H]4C[C@@H]5O[C@@]6([C@H]([C@@H]5[C@]4(CC[C@@H]3[C@]2(CC1)C)C)C)CC[C@H](CO6)C)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)CO
T3501,Colistimethate Sodium,30387-39-4,CC[C@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCNCS(=O)(=O)O)CC(C)C)CC(C)C)CCN)CCNCS(=O)(=O)O)[C@@H](C)O
T3488,Tectorigenin,548-77-6,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
T3429,Protopine,130-86-9,CN1CCc2cc3c(cc2C(=O)Cc2c(C1)c1c(cc2)OCO1)OCO3
T3428,Helicid,80154-34-3,OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2)[C@H](O)[C@H](O)[C@@H]1O
T3419,Chelerythrine chloride,3895-92-9,C[n+]1c2c(c3ccc(c(c3c1)OC)OC)ccc1cc3c(cc21)OCO3.[Cl-]
T3418,Demethylzeylasteral,107316-88-1,C[C@]12CC[C@](C)(C[C@H]1[C@]1(C)CC[C@]3(C)C(=CC(=O)c4c(C=O)c(O)c(O)cc34)[C@@]1(C)CC2)C(O)=O
T3417,Amentoflavone,1617-53-4,Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)c(-c3cc(ccc3O)-c3cc(=O)c4c(O)cc(O)cc4o3)c2o1
T3416,Aucubin,479-98-1,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O
T3415,Secoisolariciresinol diglucoside,148244-82-0,COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O
T3414,Morroniside,25406-64-8,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)OC(O)C[C@H]12
T3413,5-O-Methylvisammioside,84272-85-5,COc1c2C[C@H](Oc2cc2oc(C)cc(=O)c12)C(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
T3412,"3,4-Dihydroxyphenylethanol",10597-60-1,c1cc(c(cc1CCO)O)O
T3411,Curdione,13657-68-6,C\1=C(/CC(=O)[C@H](CC(=O)[C@H](CC1)C)C(C)C)\C
T3410,Momordin Ic,96990-18-0,[C@@H]1([C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@]1([C@@]3(CC[C@]4(CCC(C[C@H]4C3=CC[C@H]21)(C)C)C(=O)O)C)C)C)O)O[C@@H]1[C@H]([C@@H]([C@H](CO1)O)O)O)O)C(=O)O
T3409,Plantamajoside,104777-68-6,C1=CC(=C(C=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O
T3408,eleutheroside-b,118-34-3,COc1cc(cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)\C=C\CO
T3406,Kuromanin chloride,7084-24-4,[Cl-].OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
T3405,6-Gingerol,23513-14-6,CCCCC[C@@H](CC(=O)CCc1cc(c(cc1)O)OC)O
T3404,Cucurbitacin B,6199-67-3,C(=O)(C)OC(C)(/C=C/C(=O)[C@](C)(O)[C@H]1[C@@H](C[C@]2([C@@H]3CC=C4C(C(=O)[C@H](C[C@H]4[C@@]3(C(=O)C[C@]12C)C)O)(C)C)C)O)C
T3403,Glabridin,59870-68-7,CC1(C)Oc2ccc3C[C@@H](COc3c2C=C1)c1ccc(O)cc1O
T3402,Ginsenoside Rg3,14197-60-5,C\C(C)=C/CC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C
T3401,Ginsenoside F1,53963-43-2,C\C(C)=C/CC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C
T3399,Psoralidin,18642-23-4,CC(=CCc1c(cc2c(c1)c1c(c3c(o1)cc(cc3)O)c(=O)o2)O)C
T3398,Icaritin,118525-40-9,CC(=CCc1c(cc(c2c1oc(c(c2=O)O)c1ccc(cc1)OC)O)O)C
T3397,Epimedin C,110642-44-9,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@@H]([C@@H](O)[C@@H](O[C@H]1Oc1c(oc2c(c1=O)c(cc(c2CC=C(C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)c1ccc(cc1)OC)C)O)O)O)O
T3396,Baohuoside I,113558-15-9,C[C@H]1[C@H](O)[C@H]([C@H]([C@@H](O1)Oc1c(oc2c(c1=O)c(cc(c2CC=C(C)C)O)O)c1ccc(cc1)OC)O)O
